comment_id,comment_text,comment_published_at,comment_updated_at,author_display_name,like_count,reply_count,channel_subscriber_count,channel_video_count,channel_view_count,channel_created_at,channel_description_length,video_comment_count,text_length,word_count,emoji_ratio,uppercase_ratio,special_char_ratio,repeat_char_ratio,unicode_weird_ratio,invisible_char_ratio,masked_keyword_ratio,stretched_word_ratio,slang_ratio,slang_distortion_ratio,any_obf,llm_label,llm_confidence,llm_reason,llm_source
18931,"Berenti main twitter sejak 2012, karena gak enjoy dgn interface nya.. lebih seru main kaskus dan path",2025-04-20T23:32:19Z,2025-04-20T23:32:19Z,@AhmadDarimi-i8r,0,0,0,0,0,2023-12-12T05:58:05.896694Z,0,2080,101,17,0,0.00990099,0.02970297,0,0,0,0,0,0.058823529,0,TRUE,,,,
69481,Iya w yakin om mobi ini orng yg jago juga bisnisnya dan dia okl jelas mainannya dri dlu ya gini ginian,2026-01-29T06:32:35Z,2026-01-29T06:32:35Z,@inseco.ornamen,0,0,290,29,211008,2021-10-31T04:50:27.564268Z,198,614,102,21,0,0.009803922,0,0,0,0,0,0,0.238095238,0,TRUE,,,,
34072,"​@ndraa_26contoh fans emyu kardus bin bloon, tau nya menang kalah menang kalah doang 😂😂",2025-04-19T18:45:43Z,2025-04-19T18:45:43Z,@fachrullallana7968,0,0,0,0,0,2023-01-19T02:10:15.155956Z,0,209,87,13,0.011494253,0,0.068965517,0,0.022988506,0.011494253,0,0,0.076923077,0,TRUE,,,,
16685,kelas!!! 👏👏👏,2025-04-22T01:53:52Z,2025-04-22T01:53:52Z,@bungakamplay8023,0,0,3,2,205,2015-04-06T17:42:56Z,0,9212,12,1,0.05,0,0.3,0.1,0.15,0,0,0,0,0,FALSE,,,,
3541,Bisa,2025-06-25T07:06:18Z,2025-06-25T07:06:18Z,@AleshaLesa--39,0,0,40,42,13938,2025-04-20T15:32:26.106508Z,84,741,4,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
17955,kak😭,2025-04-28T06:53:05Z,2025-04-28T06:53:05Z,@ranaazizahramadhani5385,0,0,1,3,101,2011-10-08T10:12:06Z,0,9212,4,1,0.05,0,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
23574,✌🏻☺️,2025-03-31T13:02:32Z,2025-03-31T13:02:32Z,@mikokawibawa,0,0,107,54,59274,2008-05-06T05:39:43Z,0,5272,4,0,0.05,0,0.2,0,0.1,0,0,0,0,0,FALSE,,,,
64566,"setuju, up",2025-12-16T05:36:01Z,2025-12-16T05:36:01Z,@SyahrulRamadhan-v2y,2,0,0,0,0,2025-02-12T08:22:37.036304Z,0,847,10,2,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
7127,Bangdontol,2025-05-18T12:15:48Z,2025-05-18T12:15:48Z,@agusmurandyagus,0,1,0,0,0,2024-04-17T12:00:23.956902Z,0,524,10,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
31670,Wkwkw 11:02,2025-01-24T01:16:38Z,2025-01-24T01:16:38Z,@way3282,4,1,0,0,0,2020-05-28T10:49:07.557995Z,0,3085,11,3,0,0.05,0.05,0,0,0,0,0,0,0,FALSE,,,,
22037,Panjang umur bang ferry,2025-04-01T04:58:48Z,2025-04-01T04:58:48Z,@iancalm1225,0,0,1190,176,245534,2019-04-27T05:35:54Z,19,5272,23,4,0,0.043478261,0,0,0,0,0,0,0,0,TRUE,,,,
28098,Lemes,2025-01-28T05:04:57Z,2025-01-28T05:04:57Z,@Bijimeledak40,0,0,1,2,52,2023-06-10T22:36:55.104585Z,0,3531,5,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
56739,rineloyyy,2025-03-16T20:35:52Z,2025-03-16T20:35:52Z,@denysetiawan8891,0,0,9,3,9116,2017-12-18T15:47:42Z,0,97,9,1,0,0,0,0.05,0,0,0,0,0,0,FALSE,,,,
40076,"1. Hovit
2. Desi
3. Fajar
4. Manik
5. Azwar
6. Vinz
7. Kirana
8. Danny",2025-04-23T08:33:23Z,2025-04-23T08:33:23Z,@mariyamhafizah,1,0,95,185,34801,2014-07-07T00:49:40Z,0,1233,70,16,0,0.114285714,0.114285714,0,0,0.1,0,0,0,0,FALSE,,,,
73950,"Mending sih, takedown videonya sekalian walau beresiko ke channel-nya sendiri  tapi lebih baik agar menghapus semua komentar",2025-01-11T21:28:17Z,2025-01-11T21:28:17Z,@yeremiadwiputrajoy4961,1,0,37,36,9525,2016-06-01T05:24:21Z,0,2256,124,18,0,0.008064516,0.016129032,0,0,0,0.008064516,0,0.055555556,0,TRUE,,,,
3372,😊❤,2025-12-28T01:06:15Z,2025-12-28T01:06:15Z,@AinurRohma-xc1ep,0,0,3,1,2,2024-05-13T12:58:09.425792Z,0,741,2,0,0.05,0,0.1,0,0.1,0,0,0,0,0,FALSE,,,,
32116,buruk,2025-01-23T17:22:22Z,2025-01-23T17:22:22Z,@classicfootball_8,0,0,3,4,1170,2018-03-28T13:02:43Z,42,3085,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
8881,Hhhhu,2025-04-05T13:52:39Z,2025-04-05T13:52:39Z,@KudapAnjampiani-ve8pt,0,0,1,0,0,2023-04-02T18:55:37.362026Z,0,984,5,1,0,0.05,0,0.05,0,0,0,0,0,0,FALSE,,,,
52426,azwar gajelas bangett,2025-04-24T12:56:39Z,2025-04-24T12:56:39Z,@tikavinasti3131,0,0,6,0,0,2019-12-15T15:33:02.771526Z,0,1056,21,3,0,0,0,0,0,0,0,0,0.666666667,0,TRUE,,,,
825,"Sumpah deh, ✌𝐌𝐀𝐍𝘿𝘼𝙇𝙄𝙆𝘼𝟕𝟕✌ bikin semuanya jadi gampang.",2025-03-15T10:43:43Z,2025-03-15T10:43:43Z,@sudipdua1467,0,0,13,0,0,2021-04-23T18:23:16.944736Z,0,89,54,7,0,0.185185185,0.277777778,0,0.203703704,0,0,0,0.142857143,0,TRUE,,,,
56401,Btol😂,2025-04-20T08:26:39Z,2025-04-20T08:26:39Z,@mamucul,0,0,840,207,555496,2015-04-22T00:37:05Z,79,1783,5,1,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
43825,samaaaaa😢😢😢😢,2025-04-24T06:31:31Z,2025-04-24T06:31:31Z,@DheaAfrilia-s8y,0,0,0,0,0,2023-11-09T10:50:31.987988Z,0,3503,12,1,0.05,0,0.2,0.1,0.2,0,0,0.1,0,0,FALSE,,,,
59293,Om fitra review bmw z 403i rodster  dong yg warna hitam di shorum ivans motor,2026-01-09T04:48:15Z,2026-01-09T04:48:15Z,@vsgsvsgs-t6r,0,0,0,0,0,2025-06-02T05:46:45.446502Z,0,393,77,15,0,0.012987013,0,0,0,0,0,0,0.133333333,0,TRUE,,,,
36532,Danny + aswar 😂😂😂😂😅😅😅,2025-04-23T12:32:03Z,2025-04-23T12:32:03Z,@amchannel4689,0,0,93,5,15702,2017-08-16T05:45:03Z,37,1432,21,2,0.047619048,0.047619048,0.380952381,0.095238095,0.333333333,0,0,0.047619048,0,0,FALSE,,,,
41968,Jane 😢😢😢😢😢😢😢😢😢,2025-04-22T21:39:55Z,2025-04-22T21:39:55Z,@dirga_wn,0,0,6,5,1887,2014-01-13T15:40:13Z,0,3503,14,1,0.05,0.05,0.45,0.05,0.45,0,0,0.05,0,0,FALSE,,,,
5853,🥙,2025-06-18T09:06:15Z,2025-06-18T09:06:15Z,@AhmadUbaydillah-h5z,2,0,2,0,0,2025-03-23T02:45:48.851604Z,0,817,1,0,0,0,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
40919,finally vini plgg😁,2025-04-29T19:58:21Z,2025-04-29T19:58:21Z,@delrey30,0,0,0,0,0,2022-09-29T07:09:50.176134Z,0,3503,18,3,0.05,0,0.05,0,0.05,0,0,0,0,0,TRUE,,,,
36630,sumpah ya bang azwar sm danny ngakak bangettt wkwkwkw,2025-04-23T09:18:48Z,2025-04-23T09:18:48Z,@hendrisaputra9199,0,0,0,0,0,2012-08-12T07:35:30Z,0,1432,53,9,0,0,0,0.018867925,0,0,0,0,0.222222222,0,TRUE,,,,
6794,Bangg. Semangat. Bang😅😅😅😅😅,2025-10-27T10:11:27Z,2025-10-27T10:11:27Z,@sariani-x7h,0,0,0,0,0,2025-03-13T04:00:47.446379Z,0,305,26,3,0.038461538,0.115384615,0.269230769,0.038461538,0.192307692,0,0,0.038461538,0,0,FALSE,,,,
57954,judol,2025-01-06T19:03:50Z,2025-01-06T19:03:50Z,@Senz1Tzy,1,0,2,0,0,2024-12-13T14:01:51.688785Z,0,104,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
36673,21:38 😂😂😂,2025-04-23T08:08:09Z,2025-04-23T08:08:09Z,@misbahulmunir7696,4,0,3,0,0,2022-12-20T08:55:26.662772Z,325,1432,9,2,0.05,0,0.2,0.05,0.15,0,0,0,0,0,FALSE,,,,
35945,Seru 😂,2025-05-01T16:50:46Z,2025-05-01T16:50:46Z,@MayDaiLy-g5t,0,0,0,1,0,2018-12-10T10:49:14Z,160,1432,6,1,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
53701,DAMKAR 🔥,2025-04-22T11:43:32Z,2025-04-22T11:43:32Z,@jejaksidandelion,0,0,115,16,15251,2022-12-01T06:36:33.475879Z,70,1566,8,1,0.05,0.3,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
14895,haha,2025-04-21T23:40:26Z,2025-04-21T23:40:26Z,@cheeseasin,0,0,0,0,0,2023-02-13T06:58:52.376766Z,0,9212,4,1,0,0,0,0,0,0,0,0,1,0,FALSE,,,,
24249,wkwkwk 🤣🤣🤣,2025-03-31T12:36:30Z,2025-03-31T12:36:30Z,@aidigamers4608,0,0,10,20,961,2015-06-12T01:37:53Z,22,5272,10,1,0,0,0.15,0.05,0.15,0,0,0,0,0,FALSE,,,,
2872,Overprice,2025-04-22T06:55:57Z,2025-04-22T06:55:57Z,@imamromeo6855,0,0,54,17,1531,2014-02-06T17:33:57Z,24,933,9,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
3575,Ya,2025-06-08T05:12:21Z,2025-06-08T05:12:21Z,@YantyChaniago-w1u,0,0,0,0,0,2024-02-19T12:35:04.308142Z,0,741,2,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
4350,0:30,2025-04-21T10:54:31Z,2025-04-21T10:54:31Z,@ADnanHafizi,2,0,1,0,0,2023-12-15T03:42:19.999399Z,0,349,4,2,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
8261,Ryu,2025-04-12T10:30:20Z,2025-04-12T10:30:20Z,@nurrykurniawati8187,0,0,0,0,0,2014-06-13T04:41:14Z,0,740,3,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
12507,"Apa sih, kek caper gt y, oke emg lo pinter, bnyk org lain yg jg pinter tp ga caper...ya mksdnya video lo apa si? Lo lebih layak jd wapres? Lbh pinter dri wapres? Bahaasa yg lo pake di video ini cocok dipake seorang wapres? Apa si?",2025-04-22T21:40:10Z,2025-04-22T21:42:14Z,@linduputra508,0,1,3,11,246,2013-09-17T06:05:15Z,0,9212,230,47,0,0.02173913,0.047826087,0.004347826,0,0,0.004347826,0,0.489361702,0,TRUE,,,,
6362,Aku nomor 8,2025-04-19T02:46:14Z,2025-04-19T02:46:14Z,@farahsalsabila8330,0,0,1,0,0,2023-02-12T00:42:38.063612Z,0,817,11,3,0,0.05,0,0,0,0,0,0,0,0,TRUE,,,,
11507,"Ferry ""D"" Irwandi",2025-04-23T12:46:22Z,2025-04-23T12:46:22Z,@n.kosim666,1,0,6,190,2139,2013-06-07T00:41:15Z,0,9212,17,3,0,0.15,0.1,0,0,0,0,0,0.333333333,0,FALSE,,,,
28989,Jauh lebih parah,2025-02-09T19:20:56Z,2025-02-09T19:20:56Z,@imamikhwaldi8315,0,0,0,0,0,2021-07-10T05:28:31.739123Z,0,3531,16,3,0,0.05,0,0,0,0,0,0,0,0,TRUE,,,,
40078,Beda kak.. menurut ku lebih enakan leunca..kalo pokak lebih keras dan kerasa lebih getir,2025-04-23T11:44:58Z,2025-04-23T11:44:58Z,@eline212,0,0,1,0,0,2021-07-30T11:50:55.197805Z,0,1233,88,15,0,0.011363636,0.045454545,0,0,0,0.011363636,0,0.066666667,0,TRUE,,,,
2761,merk china yg kwalitasnya mirip tupperware apa ya?,2025-04-22T12:22:31Z,2025-04-22T12:22:31Z,@wiro2612,1,0,1,0,0,2022-12-20T06:18:12.420628Z,0,933,50,8,0,0,0.02,0,0,0,0,0,0.25,0,TRUE,,,,
6315,❤hfbv 😢😮😮😢😢😢,2025-10-14T01:51:47Z,2025-10-14T01:51:47Z,@widiafrediyanti60,0,0,2,0,0,2020-03-06T06:11:32.973444Z,0,817,12,1,0.05,0,0.35,0.05,0.35,0,0,0,0,0,FALSE,,,,
18035,Betul,2025-04-22T02:16:52Z,2025-04-22T02:16:52Z,@gabrielas3627,2,0,0,0,0,2013-01-08T10:58:24Z,0,9212,5,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
56332,Ngakak😂😂,2025-04-16T03:13:33Z,2025-04-16T03:13:33Z,@LiantinGrien,0,0,1,0,0,2025-01-14T06:37:53.172734Z,0,1783,8,1,0.05,0.05,0.1,0,0.1,0,0,0,1,0,FALSE,,,,
32319,"Kalo kantin pengawasan susah. Ahli gizi harus cek semua kantin? Blm tentu kantin tahu makan bergizi. Kalo vendor kan bisa langsung skala besar, pengawasan lebih mudah. Yg perlu di perketat y kalo vendor lalai ato korup langsung cut aja, ganti lain, programnya udh bagus, tinggal pengawasan.",2025-01-23T15:54:26Z,2025-01-23T15:54:26Z,@dewahercules1532,0,2,1,0,0,2020-01-10T21:05:18.434792Z,0,3085,290,46,0,0.017241379,0.031034483,0,0,0,0,0,0.217391304,0,TRUE,,,,
4710,Baru 20 dtk,2025-04-21T04:45:11Z,2025-04-21T04:45:11Z,@ITS_kina-chn,5,0,381,231,178000,2024-09-22T13:44:11.527058Z,17,356,11,3,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
7347,Akhirnya paham kenapa semua orang ramein ⭐ A L E X I S 1 7 ⭐!.,2025-04-11T10:06:54Z,2025-04-11T10:06:54Z,@simpledude9815,0,0,15,2,268,2020-07-23T07:41:11.622941Z,44,524,62,14,0,0.112903226,0.064516129,0,0.032258065,0,0,0,0,0,TRUE,,,,
45782,editor....editor..,2025-04-22T13:29:35Z,2025-04-22T13:29:35Z,@pemancingboncosMks,0,0,95,73,53098,2018-01-28T05:43:13Z,57,1620,18,2,0,0,0.3,0.05,0,0,0,0.05,0,0,FALSE,,,,
52519,"Aku penasaran bgt sama masakannya manik, hovit, sama cii Desy...soalnya selalu OK terus makanannya 🎉 malrani jugaaa... Semuanya sihhhh 😂😂",2025-04-23T02:10:53Z,2025-04-23T02:10:53Z,@gheaamaliagayatri5275,0,0,0,0,0,2015-08-23T01:18:41Z,0,1056,137,19,0.01459854,0.03649635,0.080291971,0.02919708,0.02189781,0,0.00729927,0.00729927,0.105263158,0,TRUE,,,,
20011,Kwkwkw,2025-04-19T09:54:04Z,2025-04-19T09:54:04Z,@JBALCRUEL1,0,0,0,0,0,2024-05-05T17:21:19.581629Z,0,2080,6,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
3380,👍👍👍✌✌👍👍👍,2025-12-16T06:05:26Z,2025-12-16T06:05:26Z,@WarniSuwarni-q5s,0,0,2,0,0,2025-11-30T03:16:59.567559Z,0,741,8,0,0.1,0,0.4,0.1,0.3,0,0,0,0,0,FALSE,,,,
73336,Stress ni judol,2025-01-09T16:13:32Z,2025-01-09T16:13:32Z,@Abahnanang-i4t,0,0,2,0,0,2024-10-25T08:22:12.367059Z,0,2256,15,3,0,0.05,0,0,0,0,0,0,0.666666667,0,TRUE,,,,
56574,Tapi fajar lupa disitu masih ada desi yang super kreatif,2025-04-16T05:40:53Z,2025-04-16T05:40:53Z,@Rifqiy-u6y,2,0,5,1,51,2011-07-30T03:04:50Z,0,1783,56,10,0,0.017857143,0,0,0,0,0,0,0,0,TRUE,,,,
64557,Ke 4😅,2025-12-11T09:01:57Z,2025-12-11T09:01:57Z,@faisalseptohadi9711,0,0,1,3,430,2021-02-22T03:47:50.798841Z,0,847,5,2,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
8559,Dijual dijual itu harganya mahal,2025-05-01T08:17:35Z,2025-05-01T08:17:35Z,@amandaindomarine9518,0,0,0,0,0,2020-09-11T13:48:45.279529Z,0,984,32,5,0,0.03125,0,0,0,0,0,0,0,0,TRUE,,,,
35395,Seruuuu,2025-04-14T00:55:27Z,2025-04-14T00:55:27Z,@bayupw,0,0,30,4,1257,2013-04-17T08:57:00Z,0,82,7,1,0,0.05,0,0.05,0,0,0,0.05,0,0,FALSE,,,,
63222,Helem om mobi telah kembali🎉🎉🎉🎉,2025-12-19T22:25:00Z,2025-12-19T22:25:00Z,@ahmadhalimi6724,3,0,2,0,0,2014-04-29T08:32:28Z,0,818,31,5,0.032258065,0.032258065,0.129032258,0.032258065,0.129032258,0,0,0.032258065,0,0,TRUE,,,,
72188,Helo😂,2026-01-29T11:13:57Z,2026-01-29T11:13:57Z,@mwandiashar9845,0,0,1,14,23,2020-07-06T16:40:57.494897Z,0,132,5,1,0.05,0.05,0.05,0,0.05,0,0,0,1,0,FALSE,,,,
61120,Amin....,2026-01-09T14:10:23Z,2026-01-09T14:10:23Z,@gedros0521,0,0,4,0,0,2021-11-23T14:09:59.322825Z,0,1193,8,1,0,0.05,0.2,0.05,0,0,0,0.05,0,0,FALSE,,,,
45090,Save ❌ Chef ✅,2025-04-22T05:33:36Z,2025-04-22T05:33:36Z,@SheidySheron,0,0,19,0,0,2019-09-07T15:03:05Z,0,832,13,2,0,0.1,0.1,0,0.05,0,0,0,0,0,FALSE,,,,
7726,12345,2025-04-19T08:26:50Z,2025-04-19T08:26:50Z,@HarunNia-f9u,0,0,0,0,0,2025-03-22T14:46:38.767686Z,0,740,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
62299,beli pak,2025-12-25T10:12:00Z,2025-12-25T10:12:00Z,@samuelandi,0,0,17,21,258,2013-01-31T05:50:07Z,0,933,8,2,0,0,0,0,0,0,0,0,0,0,TRUE,,,,
55154,vinz vs hovi🤣,2025-04-20T13:29:57Z,2025-04-20T13:29:57Z,@ahmadgutomo2689,0,0,1,0,0,2016-07-28T03:33:52Z,0,1783,13,3,0,0,0.05,0,0.05,0,0,0,0,0,TRUE,,,,
24526,Kawal terus abang satu ini👊🏻,2025-03-31T10:17:09Z,2025-03-31T10:17:09Z,@gioarjuna7456,0,0,0,0,0,2013-05-21T15:31:08Z,28,5272,28,5,0.035714286,0.035714286,0.071428571,0,0.071428571,0,0,0,0,0,TRUE,,,,
69555,Mantabs...,2026-01-24T09:22:44Z,2026-01-24T09:22:44Z,@gogopedia,1,0,74,128,6628,2020-11-26T09:47:02.47902Z,40,135,10,1,0,0.05,0.15,0.05,0,0,0,0,0,0,FALSE,,,,
20338,"Sama bang, gw jg agak males",2025-04-19T12:44:56Z,2025-04-19T12:44:56Z,@dwp.r,2,0,6,1,24,2011-10-29T00:29:59Z,0,2080,27,6,0,0.037037037,0.037037037,0,0,0,0,0,0.333333333,0,TRUE,,,,
34187,"Dpi mulai membosankan, coba ada bintang tamu seperti greg apa siapa gitu",2025-04-18T16:18:08Z,2025-04-18T16:18:08Z,@SumiyatiSumiyati-f9p,0,2,0,0,0,2025-03-24T08:15:05.870905Z,0,230,72,12,0,0.013888889,0.013888889,0,0,0,0,0,0,0,TRUE,,,,
68135,Mantabs..,2026-02-08T11:58:29Z,2026-02-08T11:58:29Z,@gogopedia,0,0,74,128,6628,2020-11-26T09:47:02.47902Z,40,129,9,1,0,0.05,0.1,0,0,0,0,0,0,0,FALSE,,,,
33949,Loserpool 😂,2025-04-18T21:31:29Z,2025-04-18T21:31:29Z,@rekomendasichannel88,1,2,48,16,13868,2017-02-27T06:16:21Z,195,209,11,1,0.05,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
25881,Lebay,2025-03-31T09:50:50Z,2025-03-31T09:50:50Z,@BuatTess,0,0,4,0,0,2024-08-29T10:46:02.704171Z,0,5272,5,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
68608,Yng kmarin cuma ketawa ketiwi doang,2026-02-03T15:38:15Z,2026-02-03T15:38:15Z,@AcouneTumbal,0,0,0,0,0,2023-06-22T10:26:16.995757Z,0,203,35,6,0,0.028571429,0,0,0,0,0,0,0.166666667,0,TRUE,,,,
5817,😮😮😮😮😮😮😮,2025-07-05T23:47:23Z,2025-07-05T23:47:23Z,@MayaSyaroh-s5m,0,0,0,2,2,2024-02-09T13:03:25.93639Z,0,817,7,0,0.05,0,0.35,0.05,0.35,0,0,0.05,0,0,FALSE,,,,
67409,justru di situ letak uniknya😂😂 kya kenal kata katanya,2025-08-06T04:48:31Z,2025-08-06T04:48:31Z,@eghimotovlog5211,0,0,34,14,2581,2015-05-13T03:54:45Z,0,807,53,9,0.018867925,0,0.037735849,0,0.037735849,0,0,0,0,0,TRUE,,,,
37381,"21:44 ndredeg, pusing, budreg😭😭😭",2025-04-26T12:30:28Z,2025-04-26T12:30:28Z,@Puutraaas,1,0,17,1,71,2018-06-23T21:42:29Z,0,1425,32,5,0.03125,0,0.1875,0.03125,0.09375,0,0,0,0,0,FALSE,,,,
69948,"beeehhhh bahan vipstyle banget ini, cambergang apalagi😍",2026-01-22T16:08:19Z,2026-01-22T16:08:19Z,@Jeyghzly,0,0,1,0,0,2018-12-25T00:11:35Z,0,625,55,7,0.018181818,0,0.036363636,0.036363636,0.018181818,0,0,0.018181818,0,0,TRUE,,,,
60710,Sultan Harapan indah Bekasi ada yang punya nih pas di tmpat makan waktu itu liat nya ASLI BAGIAN BELAKANG NYA GAMBOT BGT SEMOK BGT😂😂,2026-01-09T20:48:01Z,2026-01-09T20:48:01Z,@rama.sayudha_,0,0,16,29,8488,2022-01-26T14:50:12.972406Z,24,1193,132,24,0.007575758,0.310606061,0.015151515,0,0.015151515,0,0,0,0.166666667,0,TRUE,,,,
166,Phoveus  menangis di pojokan mind lord aja punya skin masa phoveus ga punya 😂😂,2025-04-19T07:33:09Z,2025-04-19T07:33:09Z,@imamseptiadi8774,8,8,0,0,0,2020-11-14T06:52:09.92828Z,0,88,78,13,0.012820513,0.012820513,0.025641026,0,0.025641026,0,0,0,0.076923077,0,TRUE,,,,
47615,"KUNGFU PANDA menargetkan imuniti musuhnya Hovit agar lebih cepat dipake, makanya ini siasat yang berhasil sih",2025-04-22T06:20:30Z,2025-04-22T06:20:30Z,@rizkiadditya477,0,0,2,2,154,2019-06-18T02:01:45Z,0,1595,109,16,0,0.110091743,0.009174312,0,0,0,0,0,0,0,TRUE,,,,
41908,knp siiih harus fajar yg byk ngespike...hm,2025-04-23T01:01:08Z,2025-04-23T01:01:08Z,@aditriwahyudie5714,0,0,0,3,19,2014-06-09T01:17:25Z,0,3503,42,8,0,0,0.071428571,0.047619048,0,0,0.023809524,0,0.375,0,TRUE,,,,
25654,"​@nyomanbandarayani6830 rumbling banget sih, outfit nya pun eren banget",2025-03-31T10:39:44Z,2025-03-31T10:39:44Z,@mau_molen,1,0,0,1,100,2016-03-23T21:41:01Z,0,5272,71,9,0,0,0.042253521,0,0,0.014084507,0,0,0,0,TRUE,,,,
4884,😮😮😮😮abaabusa,2025-08-06T23:41:16Z,2025-08-06T23:41:16Z,@DimasPratama-f4k,0,0,0,0,0,2024-12-06T04:24:45.530949Z,0,829,12,1,0.05,0,0.2,0.05,0.2,0,0,0.05,0,0,FALSE,,,,
29288,Goksss,2025-01-29T09:18:15Z,2025-01-29T09:18:15Z,@BorisNB-w4t,0,0,0,0,0,2024-11-20T17:22:24.725508Z,0,3531,6,1,0,0.05,0,0.05,0,0,0,0,0,0,FALSE,,,,
11197,Kereeeeen,2025-04-24T01:26:11Z,2025-04-24T01:26:11Z,@danangoldiesman6830,0,0,226,62,71490,2014-06-29T21:42:51Z,141,9212,9,1,0,0.05,0,0.05,0,0,0,0.05,0,0,FALSE,,,,
23091,"Masih, dipojok kiri",2025-03-31T15:31:48Z,2025-03-31T15:31:48Z,@imtarus1930,0,0,1,0,0,2014-12-10T14:37:00Z,0,5272,19,3,0,0.05,0.05,0,0,0,0,0,0,0,TRUE,,,,
30133,oh ini bapak Ka Ferry yang sering disebut-sebut itu. Ikut senang ka!,2025-01-26T04:04:34Z,2025-01-26T04:04:34Z,@almajiilan9800,0,0,4,0,0,2019-12-01T15:12:54.219157Z,0,803,68,13,0,0.044117647,0.044117647,0,0,0,0.014705882,0,0.153846154,0,TRUE,,,,
65702,Bener-bener hoki parah diＰＵＬＡ𝙪777hari ini ❤️,2025-11-30T09:48:28Z,2025-11-30T09:48:28Z,@SidneyMateo,0,0,0,0,0,2025-11-29T21:29:01.985006Z,0,415,44,6,0,0.113636364,0.181818182,0.022727273,0.159090909,0,0.022727273,0,0.333333333,0,TRUE,,,,
19962,Bruh,2025-04-19T10:05:49Z,2025-04-19T10:05:49Z,@anonimsaja321,0,0,0,0,0,2021-08-30T12:06:44.783378Z,0,2080,4,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
30257,bang feriy mau nanya cara agar apa yang kita pelajarin bisa bertahan lama di kepala,2025-09-25T12:28:41Z,2025-09-25T12:28:41Z,@LeonX-karbu,0,0,1150,55,105743,2024-07-20T06:54:05.896726Z,375,3085,83,15,0,0,0,0,0,0,0,0,0,0,TRUE,,,,
7001,6,2025-07-29T06:50:47Z,2025-07-29T06:50:47Z,@Sutrisno-xb3zv,0,0,0,0,0,2024-06-16T08:08:55.397025Z,0,305,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
2407,Gak pernah bosen main di 𝗗𝗘𝗪𝗔𝗗0𝗥A! Selalu ada hal baru!,2025-01-01T09:17:45Z,2025-01-01T09:17:45Z,@Lsmithgreen-b4z,100,0,0,0,0,2024-12-31T05:51:55.351419Z,0,10,55,10,0,0.163636364,0.145454545,0,0.109090909,0,0,0,0.1,0,TRUE,,,,
6383,Hi,2025-04-19T02:45:40Z,2025-04-19T02:45:40Z,@uranus_acc,0,0,90,25,6129,2023-02-11T11:59:28.303405Z,54,817,2,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
54541,chef renattaaaaaa i love youuuu😭🫶🫶🫶,2025-04-22T00:36:27Z,2025-04-22T00:36:27Z,@analatifatulmuntamah6280,66,0,18,3,492,2020-12-06T12:59:49.446601Z,3,1566,35,5,0.028571429,0,0.114285714,0.085714286,0.114285714,0,0,0.057142857,0,0,TRUE,,,,
58989,"Cakeeep, karakter speedgoers tapi ada sentuhan heritage.. Timecorect sama usia ownernya 😅",2026-02-06T00:28:57Z,2026-02-06T00:28:57Z,@muhammadgautama8486,0,0,60,33,12488,2011-10-06T08:51:28Z,0,213,89,11,0.011235955,0.02247191,0.04494382,0.011235955,0.011235955,0,0,0,0,0,TRUE,,,,
3547,Aku masih SD bang😊😊😊,2025-06-21T00:22:53Z,2025-06-21T00:22:53Z,@MeiSiang-o2c,2,0,1,0,0,2025-06-01T12:03:33.56068Z,0,741,20,4,0.05,0.15,0.15,0.05,0.15,0,0,0,0,0,TRUE,,,,
66965,Garut Jabar hadir om pitra selalu nonton video terbaru.,2025-11-20T06:33:45Z,2025-11-20T06:33:45Z,@AiNurasifa,0,0,5,3,763,2023-12-16T06:23:09.119961Z,0,415,55,9,0,0.036363636,0.018181818,0,0,0,0,0,0,0,TRUE,,,,
